nvar,r,d,prop_Hacker,prop_H1,het,iter,alpha,strategy,p1,p2,p3,p4,p5,k_sig,k
150,0.3,0,0.5,0,0,10000,0.05,3,0.167573872472784,0.194790046656299,0.195956454121306,0.21850699844479,0.223172628304821,5144,10000
2,0.6,0,0.5,0,0,10000,0.05,1,0.212481426448737,0.194650817236256,0.188707280832095,0.203566121842496,0.200594353640416,673,10000
2,0.6,0,0.5,0,0,10000,0.05,2,0.212481426448737,0.194650817236256,0.188707280832095,0.203566121842496,0.200594353640416,673,10000
2,0.6,0,0.5,0,0,10000,0.05,3,0.202080237741456,0.190193164933135,0.193164933135215,0.203566121842496,0.210995542347697,673,10000
5,0.6,0,0.5,0,0,10000,0.05,1,0.231707317073171,0.194250871080139,0.177700348432056,0.195993031358885,0.200348432055749,1148,10000
5,0.6,0,0.5,0,0,10000,0.05,2,0.231707317073171,0.194250871080139,0.177700348432056,0.195993031358885,0.200348432055749,1148,10000
5,0.6,0,0.5,0,0,10000,0.05,3,0.185540069686411,0.175087108013937,0.183797909407666,0.221254355400697,0.234320557491289,1148,10000
10,0.6,0,0.5,0,0,10000,0.05,1,0.258760107816712,0.211590296495957,0.18733153638814,0.162398921832884,0.179919137466307,1484,10000
10,0.6,0,0.5,0,0,10000,0.05,2,0.258760107816712,0.211590296495957,0.18733153638814,0.162398921832884,0.179919137466307,1484,10000
10,0.6,0,0.5,0,0,10000,0.05,3,0.168463611859838,0.185309973045822,0.204851752021563,0.19811320754717,0.243261455525606,1484,10000
30,0.6,0,0.5,0,0,10000,0.05,1,0.291581943879626,0.226108174054494,0.173241154941033,0.160634404229362,0.148434322895486,2459,10000
30,0.6,0,0.5,0,0,10000,0.05,2,0.291581943879626,0.226108174054494,0.173241154941033,0.160634404229362,0.148434322895486,2459,10000
30,0.6,0,0.5,0,0,10000,0.05,3,0.130540870272469,0.199267995119967,0.201301342008947,0.222854819032127,0.24603497356649,2459,10000
70,0.6,0,0.5,0,0,10000,0.05,1,0.334165366614665,0.206864274570983,0.181903276131045,0.154758190327613,0.122308892355694,3205,10000
70,0.6,0,0.5,0,0,10000,0.05,2,0.334165366614665,0.206864274570983,0.181903276131045,0.154758190327613,0.122308892355694,3205,10000
70,0.6,0,0.5,0,0,10000,0.05,3,0.119500780031201,0.157254290171607,0.213416536661466,0.242121684867395,0.267706708268331,3205,10000
150,0.6,0,0.5,0,0,10000,0.05,1,0.39273757404069,0.203966005665722,0.163275817666753,0.126191089363894,0.113829513262941,3883,10000
150,0.6,0,0.5,0,0,10000,0.05,2,0.39273757404069,0.203966005665722,0.163275817666753,0.126191089363894,0.113829513262941,3883,10000
150,0.6,0,0.5,0,0,10000,0.05,3,0.0960597476178213,0.165593613185681,0.208344063868143,0.244656193664692,0.285346381663662,3883,10000
2,0.9,0,0.5,0,0,10000,0.05,1,0.227194492254733,0.218588640275387,0.187607573149742,0.163511187607573,0.203098106712565,581,10000
2,0.9,0,0.5,0,0,10000,0.05,2,0.227194492254733,0.218588640275387,0.187607573149742,0.163511187607573,0.203098106712565,581,10000
2,0.9,0,0.5,0,0,10000,0.05,3,0.179001721170396,0.225473321858864,0.192771084337349,0.185886402753873,0.216867469879518,581,10000
5,0.9,0,0.5,0,0,10000,0.05,1,0.221476510067114,0.195973154362416,0.190604026845638,0.197315436241611,0.194630872483221,745,10000
5,0.9,0,0.5,0,0,10000,0.05,2,0.221476510067114,0.195973154362416,0.190604026845638,0.197315436241611,0.194630872483221,745,10000
5,0.9,0,0.5,0,0,10000,0.05,3,0.140939597315436,0.167785234899329,0.202684563758389,0.224161073825503,0.264429530201342,745,10000
10,0.9,0,0.5,0,0,10000,0.05,1,0.234162895927602,0.205882352941176,0.190045248868778,0.183257918552036,0.186651583710407,884,10000
10,0.9,0,0.5,0,0,10000,0.05,2,0.234162895927602,0.205882352941176,0.190045248868778,0.183257918552036,0.186651583710407,884,10000
10,0.9,0,0.5,0,0,10000,0.05,3,0.131221719457014,0.156108597285068,0.193438914027149,0.235294117647059,0.28393665158371,884,10000
30,0.9,0,0.5,0,0,10000,0.05,1,0.237962962962963,0.223148148148148,0.188888888888889,0.183333333333333,0.166666666666667,1080,10000
30,0.9,0,0.5,0,0,10000,0.05,2,0.237962962962963,0.223148148148148,0.188888888888889,0.183333333333333,0.166666666666667,1080,10000
30,0.9,0,0.5,0,0,10000,0.05,3,0.0898148148148148,0.161111111111111,0.185185185185185,0.242592592592593,0.321296296296296,1080,10000
70,0.9,0,0.5,0,0,10000,0.05,1,0.282706766917293,0.203007518796992,0.194736842105263,0.15187969924812,0.167669172932331,1330,10000
70,0.9,0,0.5,0,0,10000,0.05,2,0.282706766917293,0.203007518796992,0.194736842105263,0.15187969924812,0.167669172932331,1330,10000
70,0.9,0,0.5,0,0,10000,0.05,3,0.0894736842105263,0.13609022556391,0.17218045112782,0.257894736842105,0.344360902255639,1330,10000
150,0.9,0,0.5,0,0,10000,0.05,1,0.258713136729223,0.221849865951743,0.184316353887399,0.179624664879357,0.155495978552279,1492,10000
150,0.9,0,0.5,0,0,10000,0.05,2,0.258713136729223,0.221849865951743,0.184316353887399,0.179624664879357,0.155495978552279,1492,10000
150,0.9,0,0.5,0,0,10000,0.05,3,0.0784182305630027,0.127345844504021,0.151474530831099,0.256702412868633,0.386058981233244,1492,10000
2,0,0,0.75,0,0,10000,0.05,1,0.201197604790419,0.207185628742515,0.194011976047904,0.204790419161677,0.192814371257485,835,10000
2,0,0,0.75,0,0,10000,0.05,2,0.201197604790419,0.207185628742515,0.194011976047904,0.204790419161677,0.192814371257485,835,10000
2,0,0,0.75,0,0,10000,0.05,3,0.198802395209581,0.205988023952096,0.195209580838323,0.205988023952096,0.194011976047904,835,10000
5,0,0,0.75,0,0,10000,0.05,1,0.220489977728285,0.193763919821826,0.211024498886414,0.189309576837416,0.185412026726058,1796,10000
5,0,0,0.75,0,0,10000,0.05,2,0.220489977728285,0.193763919821826,0.211024498886414,0.189309576837416,0.185412026726058,1796,10000
5,0,0,0.75,0,0,10000,0.05,3,0.209910913140312,0.184855233853007,0.209910913140312,0.196547884187082,0.198775055679287,1796,10000
10,0,0,0.75,0,0,10000,0.05,1,0.243878550440744,0.210577864838394,0.186092066601371,0.183153770812929,0.176297747306562,3063,10000
10,0,0,0.75,0,0,10000,0.05,2,0.243878550440744,0.210577864838394,0.186092066601371,0.183153770812929,0.176297747306562,3063,10000
10,0,0,0.75,0,0,10000,0.05,3,0.20666013712047,0.19588638589618,0.191968658178257,0.199477636304277,0.206007182500816,3063,10000
30,0,0,0.75,0,0,10000,0.05,1,0.33612600536193,0.247654155495979,0.185656836461126,0.131869973190349,0.0986930294906166,5968,10000
30,0,0,0.75,0,0,10000,0.05,2,0.33612600536193,0.247654155495979,0.185656836461126,0.131869973190349,0.0986930294906166,5968,10000
30,0,0,0.75,0,0,10000,0.05,3,0.209115281501341,0.202747989276139,0.203418230563003,0.18951072386059,0.195207774798928,5968,10000
70,0,0,0.75,0,0,10000,0.05,1,0.516330126033338,0.252202195419434,0.131996205447893,0.0684374576500881,0.0310340154492479,7379,10000
70,0,0,0.75,0,0,10000,0.05,2,0.516330126033338,0.252202195419434,0.131996205447893,0.0684374576500881,0.0310340154492479,7379,10000
70,0,0,0.75,0,0,10000,0.05,3,0.19514839409134,0.195012874373221,0.205718932104621,0.204634774359669,0.199485025071148,7379,10000
150,0,0,0.75,0,0,10000,0.05,1,0.773846960167715,0.17164570230608,0.0406184486373166,0.00904088050314465,0.00484800838574424,7632,10000
150,0,0,0.75,0,0,10000,0.05,2,0.773846960167715,0.17164570230608,0.0406184486373166,0.00904088050314465,0.00484800838574424,7632,10000
150,0,0,0.75,0,0,10000,0.05,3,0.194444444444444,0.200471698113208,0.199554507337526,0.206105870020964,0.199423480083857,7632,10000
2,0.3,0,0.75,0,0,10000,0.05,1,0.196054254007398,0.177558569667078,0.205918618988903,0.23304562268804,0.187422934648582,811,10000
2,0.3,0,0.75,0,0,10000,0.05,2,0.196054254007398,0.177558569667078,0.205918618988903,0.23304562268804,0.187422934648582,811,10000
2,0.3,0,0.75,0,0,10000,0.05,3,0.186189889025894,0.177558569667078,0.212083847102343,0.235511713933416,0.18865598027127,811,10000
5,0.3,0,0.75,0,0,10000,0.05,1,0.247924080664294,0.220640569395018,0.187425860023725,0.166073546856465,0.177935943060498,1686,10000
5,0.3,0,0.75,0,0,10000,0.05,2,0.247924080664294,0.220640569395018,0.187425860023725,0.166073546856465,0.177935943060498,1686,10000
5,0.3,0,0.75,0,0,10000,0.05,3,0.21055753262159,0.212930011862396,0.189798339264531,0.181494661921708,0.205219454329775,1686,10000
10,0.3,0,0.75,0,0,10000,0.05,1,0.248336252189142,0.211558669001751,0.197898423817863,0.163572679509632,0.178633975481611,2855,10000
10,0.3,0,0.75,0,0,10000,0.05,2,0.248336252189142,0.211558669001751,0.197898423817863,0.163572679509632,0.178633975481611,2855,10000
10,0.3,0,0.75,0,0,10000,0.05,3,0.18353765323993,0.192994746059545,0.210507880910683,0.18739054290718,0.225569176882662,2855,10000
30,0.3,0,0.75,0,0,10000,0.05,1,0.318376068376068,0.23018648018648,0.183760683760684,0.142385392385392,0.125291375291375,5148,10000
30,0.3,0,0.75,0,0,10000,0.05,2,0.318376068376068,0.23018648018648,0.183760683760684,0.142385392385392,0.125291375291375,5148,10000
30,0.3,0,0.75,0,0,10000,0.05,3,0.169191919191919,0.195415695415695,0.214452214452214,0.202020202020202,0.218919968919969,5148,10000
70,0.3,0,0.75,0,0,10000,0.05,1,0.424327519952705,0.231599172332249,0.164498965415312,0.11143955069465,0.0681347916050842,6766,10000
70,0.3,0,0.75,0,0,10000,0.05,2,0.424327519952705,0.231599172332249,0.164498965415312,0.11143955069465,0.0681347916050842,6766,10000
70,0.3,0,0.75,0,0,10000,0.05,3,0.164646763227904,0.19051138043157,0.202630801064144,0.222879101389299,0.219331953887082,6766,10000
150,0.3,0,0.75,0,0,10000,0.05,1,0.575470439076471,0.228079540904845,0.110770052048579,0.0576538102228747,0.0280261577472308,7493,10000
150,0.3,0,0.75,0,0,10000,0.05,2,0.575470439076471,0.228079540904845,0.110770052048579,0.0576538102228747,0.0280261577472308,7493,10000
150,0.3,0,0.75,0,0,10000,0.05,3,0.156012278126251,0.199919925263579,0.207927398905645,0.215667956759642,0.220472440944882,7493,10000
2,0.6,0,0.75,0,0,10000,0.05,1,0.223390275952694,0.186596583442838,0.195795006570302,0.202365308804205,0.191852825229961,761,10000
2,0.6,0,0.75,0,0,10000,0.05,2,0.223390275952694,0.186596583442838,0.195795006570302,0.202365308804205,0.191852825229961,761,10000
2,0.6,0,0.75,0,0,10000,0.05,3,0.194480946123522,0.186596583442838,0.206307490144547,0.211563731931669,0.201051248357424,761,10000
5,0.6,0,0.75,0,0,10000,0.05,1,0.223342939481268,0.212536023054755,0.20821325648415,0.172190201729107,0.18371757925072,1388,10000
5,0.6,0,0.75,0,0,10000,0.05,2,0.223342939481268,0.212536023054755,0.20821325648415,0.172190201729107,0.18371757925072,1388,10000
5,0.6,0,0.75,0,0,10000,0.05,3,0.164985590778098,0.196685878962536,0.21685878962536,0.205331412103746,0.216138328530259,1388,10000
10,0.6,0,0.75,0,0,10000,0.05,1,0.258049242424242,0.223958333333333,0.190340909090909,0.173295454545455,0.154356060606061,2112,10000
10,0.6,0,0.75,0,0,10000,0.05,2,0.258049242424242,0.223958333333333,0.190340909090909,0.173295454545455,0.154356060606061,2112,10000
10,0.6,0,0.75,0,0,10000,0.05,3,0.146306818181818,0.197443181818182,0.210227272727273,0.215909090909091,0.230113636363636,2112,10000
30,0.6,0,0.75,0,0,10000,0.05,1,0.282685512367491,0.211425206124853,0.19434628975265,0.164016489988221,0.147526501766784,3396,10000
30,0.6,0,0.75,0,0,10000,0.05,2,0.282685512367491,0.211425206124853,0.19434628975265,0.164016489988221,0.147526501766784,3396,10000
30,0.6,0,0.75,0,0,10000,0.05,3,0.118080094228504,0.169611307420495,0.21643109540636,0.232332155477032,0.263545347467609,3396,10000
70,0.6,0,0.75,0,0,10000,0.05,1,0.35154707044108,0.210226025894229,0.174237436910248,0.139126618389291,0.124862848365153,4557,10000
70,0.6,0,0.75,0,0,10000,0.05,2,0.35154707044108,0.210226025894229,0.174237436910248,0.139126618389291,0.124862848365153,4557,10000
70,0.6,0,0.75,0,0,10000,0.05,3,0.10862409479921,0.170506912442396,0.210884353741497,0.24182576256309,0.268158876453807,4557,10000
150,0.6,0,0.75,0,0,10000,0.05,1,0.381238938053097,0.213451327433628,0.161238938053097,0.134336283185841,0.109734513274336,5650,10000
150,0.6,0,0.75,0,0,10000,0.05,2,0.381238938053097,0.213451327433628,0.161238938053097,0.134336283185841,0.109734513274336,5650,10000
150,0.6,0,0.75,0,0,10000,0.05,3,0.0902654867256637,0.167079646017699,0.209026548672566,0.254867256637168,0.278761061946903,5650,10000
2,0.9,0,0.75,0,0,10000,0.05,1,0.195488721804511,0.204511278195489,0.210526315789474,0.2,0.189473684210526,665,10000
2,0.9,0,0.75,0,0,10000,0.05,2,0.195488721804511,0.204511278195489,0.210526315789474,0.2,0.189473684210526,665,10000
2,0.9,0,0.75,0,0,10000,0.05,3,0.160902255639098,0.193984962406015,0.207518796992481,0.215037593984962,0.222556390977444,665,10000
5,0.9,0,0.75,0,0,10000,0.05,1,0.217777777777778,0.212222222222222,0.188888888888889,0.194444444444444,0.186666666666667,900,10000
5,0.9,0,0.75,0,0,10000,0.05,2,0.217777777777778,0.212222222222222,0.188888888888889,0.194444444444444,0.186666666666667,900,10000
5,0.9,0,0.75,0,0,10000,0.05,3,0.113333333333333,0.171111111111111,0.22,0.237777777777778,0.257777777777778,900,10000
10,0.9,0,0.75,0,0,10000,0.05,1,0.236842105263158,0.213921901528014,0.193548387096774,0.1723259762309,0.183361629881155,1178,10000
10,0.9,0,0.75,0,0,10000,0.05,2,0.236842105263158,0.213921901528014,0.193548387096774,0.1723259762309,0.183361629881155,1178,10000
10,0.9,0,0.75,0,0,10000,0.05,3,0.107809847198642,0.161290322580645,0.208828522920204,0.221561969439728,0.300509337860781,1178,10000
30,0.9,0,0.75,0,0,10000,0.05,1,0.249451353328456,0.196781272860278,0.221653255303584,0.168251645940015,0.163862472567666,1367,10000
30,0.9,0,0.75,0,0,10000,0.05,2,0.249451353328456,0.196781272860278,0.221653255303584,0.168251645940015,0.163862472567666,1367,10000
30,0.9,0,0.75,0,0,10000,0.05,3,0.0724213606437454,0.124359912216533,0.209948792977323,0.265544989027067,0.327724945135333,1367,10000
70,0.9,0,0.75,0,0,10000,0.05,1,0.269230769230769,0.207357859531773,0.196767001114827,0.162764771460424,0.163879598662207,1794,10000
70,0.9,0,0.75,0,0,10000,0.05,2,0.269230769230769,0.207357859531773,0.196767001114827,0.162764771460424,0.163879598662207,1794,10000
70,0.9,0,0.75,0,0,10000,0.05,3,0.0730211817168339,0.0942028985507246,0.201783723522854,0.256967670011148,0.374024526198439,1794,10000
150,0.9,0,0.75,0,0,10000,0.05,1,0.26953125,0.2177734375,0.1728515625,0.1787109375,0.1611328125,2048,10000
150,0.9,0,0.75,0,0,10000,0.05,2,0.26953125,0.2177734375,0.1728515625,0.1787109375,0.1611328125,2048,10000
150,0.9,0,0.75,0,0,10000,0.05,3,0.0517578125,0.095703125,0.15869140625,0.279296875,0.41455078125,2048,10000
2,0,0,1,0,0,10000,0.05,1,0.211180124223602,0.200828157349897,0.210144927536232,0.199792960662526,0.178053830227743,966,10000
2,0,0,1,0,0,10000,0.05,2,0.211180124223602,0.200828157349897,0.210144927536232,0.199792960662526,0.178053830227743,966,10000
2,0,0,1,0,0,10000,0.05,3,0.204968944099379,0.198757763975155,0.210144927536232,0.202898550724638,0.183229813664596,966,10000
5,0,0,1,0,0,10000,0.05,1,0.20794701986755,0.202649006622517,0.196467991169978,0.206181015452539,0.186754966887417,2265,10000
5,0,0,1,0,0,10000,0.05,2,0.20794701986755,0.202649006622517,0.196467991169978,0.206181015452539,0.186754966887417,2265,10000
5,0,0,1,0,0,10000,0.05,3,0.193818984547461,0.195584988962472,0.198233995584989,0.215894039735099,0.196467991169978,2265,10000
10,0,0,1,0,0,10000,0.05,1,0.241947755516105,0.214557443570885,0.205680953588638,0.173725589652549,0.164088257671823,3943,10000
10,0,0,1,0,0,10000,0.05,2,0.241947755516105,0.214557443570885,0.205680953588638,0.173725589652549,0.164088257671823,3943,10000
10,0,0,1,0,0,10000,0.05,3,0.200862287598275,0.199340603601319,0.206949023586102,0.192493025615014,0.20035505959929,3943,10000
30,0,0,1,0,0,10000,0.05,1,0.332401524777637,0.258831003811944,0.17725540025413,0.136721728081321,0.0947903430749682,7870,10000
30,0,0,1,0,0,10000,0.05,2,0.332401524777637,0.258831003811944,0.17725540025413,0.136721728081321,0.0947903430749682,7870,10000
30,0,0,1,0,0,10000,0.05,3,0.203811944091487,0.202287166454892,0.199618805590851,0.199364675984752,0.194917407878018,7870,10000
70,0,0,1,0,0,10000,0.05,1,0.520217569786535,0.250718390804598,0.135467980295567,0.0629105090311987,0.0306855500821018,9744,10000
70,0,0,1,0,0,10000,0.05,2,0.520217569786535,0.250718390804598,0.135467980295567,0.0629105090311987,0.0306855500821018,9744,10000
70,0,0,1,0,0,10000,0.05,3,0.198583743842365,0.201559934318555,0.207101806239737,0.195607553366174,0.197146962233169,9744,10000
150,0,0,1,0,0,10000,0.05,1,0.777777777777778,0.178117811781178,0.0353035303530353,0.0075007500750075,0.0013001300130013,9999,10000
150,0,0,1,0,0,10000,0.05,2,0.777777777777778,0.178117811781178,0.0353035303530353,0.0075007500750075,0.0013001300130013,9999,10000
150,0,0,1,0,0,10000,0.05,3,0.202720272027203,0.1999199919992,0.202620262026203,0.199119911991199,0.195619561956196,9999,10000
2,0.3,0,1,0,0,10000,0.05,1,0.203605514316013,0.190880169671262,0.211028632025451,0.200424178154825,0.19406150583245,943,10000
2,0.3,0,1,0,0,10000,0.05,2,0.203605514316013,0.190880169671262,0.211028632025451,0.200424178154825,0.19406150583245,943,10000
2,0.3,0,1,0,0,10000,0.05,3,0.1983032873807,0.189819724284199,0.212089077412513,0.199363732767762,0.200424178154825,943,10000
5,0.3,0,1,0,0,10000,0.05,1,0.231630170316302,0.204866180048662,0.199513381995134,0.181021897810219,0.182968369829684,2055,10000
5,0.3,0,1,0,0,10000,0.05,2,0.231630170316302,0.204866180048662,0.199513381995134,0.181021897810219,0.182968369829684,2055,10000
5,0.3,0,1,0,0,10000,0.05,3,0.198053527980535,0.194647201946472,0.199513381995134,0.197566909975669,0.21021897810219,2055,10000
10,0.3,0,1,0,0,10000,0.05,1,0.245604242255094,0.210996371755512,0.205414457158805,0.185877756070332,0.152107172760257,3583,10000
10,0.3,0,1,0,0,10000,0.05,2,0.245604242255094,0.210996371755512,0.205414457158805,0.185877756070332,0.152107172760257,3583,10000
10,0.3,0,1,0,0,10000,0.05,3,0.186156851800167,0.193971532235557,0.210159084566006,0.212670946134524,0.197041585263745,3583,10000
30,0.3,0,1,0,0,10000,0.05,1,0.316520688613712,0.233766233766234,0.177438840229538,0.149048625792812,0.123225611597705,6622,10000
30,0.3,0,1,0,0,10000,0.05,2,0.316520688613712,0.233766233766234,0.177438840229538,0.149048625792812,0.123225611597705,6622,10000
30,0.3,0,1,0,0,10000,0.05,3,0.172908486861975,0.19540924192087,0.198429477499245,0.213983690727877,0.219269102990033,6622,10000
70,0.3,0,1,0,0,10000,0.05,1,0.431272644927536,0.23539402173913,0.154664855072464,0.109601449275362,0.0690670289855073,8832,10000
70,0.3,0,1,0,0,10000,0.05,2,0.431272644927536,0.23539402173913,0.154664855072464,0.109601449275362,0.0690670289855073,8832,10000
70,0.3,0,1,0,0,10000,0.05,3,0.163836050724638,0.194067028985507,0.201992753623188,0.219202898550725,0.220901268115942,8832,10000
150,0.3,0,1,0,0,10000,0.05,1,0.582441113490364,0.233608646884878,0.108697868869175,0.0515957989191394,0.0236565718364434,9807,10000
150,0.3,0,1,0,0,10000,0.05,2,0.582441113490364,0.233608646884878,0.108697868869175,0.0515957989191394,0.0236565718364434,9807,10000
150,0.3,0,1,0,0,10000,0.05,3,0.159172019985724,0.189558478637708,0.202508412358519,0.221168553074335,0.227592535943714,9807,10000
2,0.6,0,1,0,0,10000,0.05,1,0.205640423031727,0.232667450058754,0.191539365452409,0.197414806110458,0.172737955346651,851,10000
2,0.6,0,1,0,0,10000,0.05,2,0.205640423031727,0.232667450058754,0.191539365452409,0.197414806110458,0.172737955346651,851,10000
2,0.6,0,1,0,0,10000,0.05,3,0.171562867215041,0.224441833137485,0.198589894242068,0.219741480611046,0.18566392479436,851,10000
5,0.6,0,1,0,0,10000,0.05,1,0.221228384019082,0.217054263565891,0.189624329159213,0.187239117471676,0.184853905784138,1677,10000
5,0.6,0,1,0,0,10000,0.05,2,0.221228384019082,0.217054263565891,0.189624329159213,0.187239117471676,0.184853905784138,1677,10000
5,0.6,0,1,0,0,10000,0.05,3,0.159809183064997,0.199165175909362,0.206320810971974,0.20989862850328,0.224806201550388,1677,10000
10,0.6,0,1,0,0,10000,0.05,1,0.25633034670822,0.211141410206467,0.192832099727308,0.169068952084145,0.170627191273861,2567,10000
10,0.6,0,1,0,0,10000,0.05,2,0.25633034670822,0.211141410206467,0.192832099727308,0.169068952084145,0.170627191273861,2567,10000
10,0.6,0,1,0,0,10000,0.05,3,0.145305804440982,0.189715621347877,0.20997273081418,0.210362290611609,0.244643552785353,2567,10000
30,0.6,0,1,0,0,10000,0.05,1,0.311932849364791,0.2005444646098,0.179900181488203,0.161070780399274,0.146551724137931,4408,10000
30,0.6,0,1,0,0,10000,0.05,2,0.311932849364791,0.2005444646098,0.179900181488203,0.161070780399274,0.146551724137931,4408,10000
30,0.6,0,1,0,0,10000,0.05,3,0.126134301270417,0.170372050816697,0.203266787658802,0.234573502722323,0.26565335753176,4408,10000
70,0.6,0,1,0,0,10000,0.05,1,0.346140651801029,0.217324185248714,0.179931389365352,0.13893653516295,0.117667238421955,5830,10000
70,0.6,0,1,0,0,10000,0.05,2,0.346140651801029,0.217324185248714,0.179931389365352,0.13893653516295,0.117667238421955,5830,10000
70,0.6,0,1,0,0,10000,0.05,3,0.106346483704974,0.165351629502573,0.223327615780446,0.24065180102916,0.264322469982847,5830,10000
150,0.6,0,1,0,0,10000,0.05,1,0.392382518153172,0.219893136046034,0.151527606521441,0.13193588162762,0.104260857651733,7299,10000
150,0.6,0,1,0,0,10000,0.05,2,0.392382518153172,0.219893136046034,0.151527606521441,0.13193588162762,0.104260857651733,7299,10000
150,0.6,0,1,0,0,10000,0.05,3,0.0923414166324154,0.158377859980819,0.208247705165091,0.25099328675161,0.290039731470064,7299,10000
2,0.9,0,1,0,0,10000,0.05,1,0.208044382801664,0.21497919556172,0.180305131761442,0.181692094313454,0.21497919556172,721,10000
2,0.9,0,1,0,0,10000,0.05,2,0.208044382801664,0.21497919556172,0.180305131761442,0.181692094313454,0.21497919556172,721,10000
2,0.9,0,1,0,0,10000,0.05,3,0.152565880721221,0.188626907073509,0.184466019417476,0.206657420249653,0.267683772538141,721,10000
5,0.9,0,1,0,0,10000,0.05,1,0.247191011235955,0.211610486891386,0.191011235955056,0.183520599250936,0.166666666666667,1068,10000
5,0.9,0,1,0,0,10000,0.05,2,0.247191011235955,0.211610486891386,0.191011235955056,0.183520599250936,0.166666666666667,1068,10000
5,0.9,0,1,0,0,10000,0.05,3,0.124531835205993,0.171348314606742,0.196629213483146,0.24250936329588,0.26498127340824,1068,10000
10,0.9,0,1,0,0,10000,0.05,1,0.250612244897959,0.209795918367347,0.177142857142857,0.184489795918367,0.177959183673469,1225,10000
10,0.9,0,1,0,0,10000,0.05,2,0.250612244897959,0.209795918367347,0.177142857142857,0.184489795918367,0.177959183673469,1225,10000
10,0.9,0,1,0,0,10000,0.05,3,0.0922448979591837,0.149387755102041,0.208163265306122,0.233469387755102,0.316734693877551,1225,10000
30,0.9,0,1,0,0,10000,0.05,1,0.255017709563164,0.216056670602125,0.190082644628099,0.166469893742621,0.172373081463991,1694,10000
30,0.9,0,1,0,0,10000,0.05,2,0.255017709563164,0.216056670602125,0.190082644628099,0.166469893742621,0.172373081463991,1694,10000
30,0.9,0,1,0,0,10000,0.05,3,0.0667060212514758,0.115702479338843,0.182408500590319,0.269185360094451,0.365997638724912,1694,10000
70,0.9,0,1,0,0,10000,0.05,1,0.286049788633161,0.19962423673086,0.17426021606388,0.175199624236731,0.164866134335369,2129,10000
70,0.9,0,1,0,0,10000,0.05,2,0.286049788633161,0.19962423673086,0.17426021606388,0.175199624236731,0.164866134335369,2129,10000
70,0.9,0,1,0,0,10000,0.05,3,0.0620009394081728,0.109441052137154,0.164396430248943,0.274307186472522,0.389854391733208,2129,10000
150,0.9,0,1,0,0,10000,0.05,1,0.303521962801741,0.204590423426989,0.171745152354571,0.166996438464583,0.153146022952117,2527,10000
150,0.9,0,1,0,0,10000,0.05,2,0.303521962801741,0.204590423426989,0.171745152354571,0.166996438464583,0.153146022952117,2527,10000
150,0.9,0,1,0,0,10000,0.05,3,0.0534230312623664,0.0981400870597546,0.165809259992086,0.277404036406807,0.405223585278987,2527,10000
